Date,Open,High,Low,Close
2021/12/22,265.0,265.0,250.5,252.0
2021/12/23,251.0,259.0,248.0,254.5
2021/12/24,256.0,257.5,252.0,252.5
2021/12/27,255.5,274.5,255.5,266.0
2021/12/28,267.5,268.5,261.5,265.0
2021/12/29,265.5,289.5,262.0,286.0
2021/12/30,286.0,298.0,284.0,290.5
2022/01/03,290.5,297.5,283.0,289.0
2022/01/04,290.0,293.0,278.0,281.0
2022/01/05,282.0,282.0,269.5,272.0
2022/01/06,269.5,277.5,267.5,270.0
2022/01/07,272.0,275.5,255.0,259.5
2022/01/10,254.0,266.0,253.5,259.5
2022/01/11,258.0,265.0,256.0,259.5
2022/01/12,260.0,280.0,260.0,278.0
2022/01/13,281.5,287.0,273.5,275.0
2022/01/14,275.0,282.5,265.5,279.5
2022/01/17,281.5,284.0,274.5,283.0
2022/01/18,281.0,287.0,278.0,285.0
2022/01/19,284.5,286.5,278.0,279.0
2022/01/20,275.5,279.0,265.5,274.0
2022/01/21,268.5,274.0,265.0,265.5
2022/01/24,263.0,276.0,261.5,270.5
2022/01/25,267.0,268.5,262.0,262.0
2022/01/26,260.0,265.0,259.5,265.0
2022/02/07,267.0,267.0,260.0,262.5
2022/02/08,262.5,263.0,256.0,261.0
2022/02/09,263.0,270.5,263.0,266.0
2022/02/10,268.5,272.5,268.5,270.0
2022/02/11,269.5,277.0,268.0,273.0
2022/02/14,268.0,270.0,263.0,264.0
2022/02/15,265.0,265.0,259.0,259.5
2022/02/16,264.0,264.5,259.0,260.0
2022/02/17,259.0,260.5,259.0,259.0
2022/02/18,257.0,263.0,256.0,259.5
2022/02/21,259.5,263.5,258.0,262.0
2022/02/22,261.0,261.5,253.5,255.0
2022/02/23,255.0,258.5,254.5,257.0
2022/02/24,256.0,256.0,238.0,246.5
2022/02/25,247.5,251.0,241.0,251.0
2022/03/01,250.0,253.5,246.5,252.0
2022/03/02,253.0,253.0,249.5,249.5
2022/03/03,254.0,254.0,250.0,252.0
2022/03/04,250.0,250.0,247.0,248.0
2022/03/07,245.0,245.0,235.5,238.5
2022/03/08,233.0,238.5,230.5,231.0
2022/03/09,242.0,242.5,233.0,235.0
2022/03/10,244.5,245.0,240.5,244.0
2022/03/11,241.0,244.0,239.0,239.0
2022/03/14,242.0,242.0,234.0,234.5
2022/03/15,235.0,235.0,231.0,231.0
2022/03/16,231.5,237.0,230.0,233.0
2022/03/17,234.0,248.5,234.0,248.5
2022/03/18,248.5,251.5,245.0,247.0
2022/03/21,250.0,250.0,244.5,245.0
2022/03/22,242.0,247.0,242.0,246.0
2022/03/23,246.0,252.0,244.5,251.0
2022/03/24,250.0,251.5,244.5,249.0
2022/03/25,247.0,251.0,245.5,249.5
2022/03/28,250.0,250.5,245.5,248.5
2022/03/29,248.5,252.0,246.0,248.5
2022/03/30,248.5,256.0,248.5,255.0
2022/03/31,250.0,250.5,248.5,249.0
2022/04/01,249.0,259.5,246.0,259.5
2022/04/06,259.5,261.0,254.0,257.0
2022/04/07,252.0,255.0,248.0,248.0
2022/04/08,250.5,256.5,248.0,253.5
2022/04/11,260.5,270.5,256.5,256.5
2022/04/12,256.5,259.0,251.0,253.0
2022/04/13,257.0,270.0,256.0,266.5
2022/04/14,270.0,270.5,261.0,267.0
2022/04/15,266.0,266.0,252.0,253.5
2022/04/18,258.0,258.0,247.0,253.0
2022/04/19,254.0,260.0,251.5,251.5
2022/04/20,252.0,260.0,247.5,258.0
2022/04/21,258.5,263.0,256.5,256.5
2022/04/22,256.5,261.0,255.0,257.0
2022/04/25,250.5,251.5,246.5,248.5
2022/04/26,250.0,251.0,246.5,247.0
2022/04/27,244.0,246.5,241.0,246.0
2022/04/28,247.5,254.0,247.5,248.5
2022/04/29,250.5,254.0,249.0,252.0
2022/05/03,248.0,253.5,246.0,253.0
2022/05/04,255.0,267.5,255.0,261.5
2022/05/05,267.0,274.5,263.5,265.0
2022/05/06,253.0,264.5,253.0,264.5
2022/05/09,261.0,262.5,253.0,259.5
2022/05/10,250.5,261.5,250.5,261.0
2022/05/11,262.5,266.5,258.0,261.5
2022/05/12,261.5,269.0,260.0,262.0
2022/05/13,268.0,279.5,264.0,268.0
2022/05/16,278.0,286.0,276.0,281.0
2022/05/17,284.0,286.0,278.5,281.0
2022/05/18,284.0,285.0,278.0,282.0
2022/05/19,280.5,282.5,274.0,281.5
2022/05/20,278.5,281.0,271.5,275.0
2022/05/23,275.0,288.0,275.0,287.0
2022/05/24,289.5,291.0,276.0,278.5
2022/05/25,281.0,287.0,277.0,286.0
2022/05/26,288.0,292.0,285.0,287.5
2022/05/27,290.5,293.0,286.5,292.0
2022/05/30,296.0,301.0,292.0,297.5
2022/05/31,298.0,298.0,287.0,287.0
2022/06/01,287.5,294.0,287.5,289.0
2022/06/02,289.0,299.0,289.0,296.0
2022/06/06,299.5,302.0,285.0,290.5
2022/06/07,287.0,287.5,282.5,285.0
2022/06/08,286.5,293.0,286.0,293.0
2022/06/09,292.0,295.0,289.5,294.0
2022/06/10,286.0,292.0,282.5,292.0
2022/06/13,288.0,296.0,285.5,292.0
2022/06/14,291.0,293.5,287.5,292.5
2022/06/15,293.0,299.5,292.0,295.0
2022/06/16,298.5,299.0,282.0,284.0
2022/06/17,279.5,285.0,275.5,279.5
2022/06/20,278.5,278.5,270.0,270.0
2022/06/21,276.0,279.5,271.0,275.0
2022/06/22,274.5,274.5,259.0,264.5
2022/06/23,265.5,266.0,258.0,265.0
2022/06/24,263.0,268.0,262.5,263.5
2022/06/27,266.5,274.5,266.5,273.0
2022/06/28,271.0,273.0,265.0,269.0
2022/06/29,265.0,270.5,259.0,262.0
2022/06/30,267.0,267.0,250.5,250.5
2022/07/01,252.0,252.0,236.5,239.0
2022/07/04,239.0,241.0,231.5,233.0
2022/07/05,239.5,246.5,235.0,239.5
2022/07/06,238.0,242.0,228.0,232.0
2022/07/07,243.0,255.0,241.0,255.0
2022/07/08,254.0,257.5,252.0,254.5
2022/07/11,254.5,259.0,250.5,252.0
2022/07/12,251.5,251.5,242.0,247.5
2022/07/13,256.0,262.0,253.5,257.5
2022/07/14,257.0,260.0,257.0,260.0
2022/07/15,260.0,260.0,251.5,256.5
2022/07/18,256.5,263.5,253.5,262.0
2022/07/19,258.0,264.0,258.0,261.5
2022/07/20,265.0,269.0,259.0,262.5
2022/07/21,262.0,265.5,261.0,264.5
2022/07/22,263.5,271.0,263.0,265.0
2022/07/25,268.5,268.5,264.0,266.5
2022/07/26,264.0,265.0,258.5,258.5
2022/07/27,258.0,261.0,256.5,261.0
2022/07/28,261.5,264.5,260.5,260.5
2022/07/29,261.0,264.0,261.0,264.0
2022/08/01,262.5,267.0,261.5,262.0
2022/08/02,254.5,256.5,249.0,251.0
2022/08/03,249.0,252.0,247.0,250.0
2022/08/04,247.0,253.5,246.0,249.5
2022/08/05,250.5,255.5,250.5,255.0
2022/08/08,255.0,255.5,252.5,255.0
2022/08/09,255.0,261.0,252.0,256.5
2022/08/10,253.0,255.5,252.5,254.0
2022/08/11,259.0,260.0,254.0,254.5
2022/08/12,255.0,255.5,254.0,255.0
2022/08/15,257.5,263.5,257.5,263.0
2022/08/16,263.0,270.5,263.0,270.5
2022/08/17,274.0,284.0,273.0,275.0
2022/08/18,273.0,283.5,273.0,283.5
2022/08/19,283.5,294.5,282.0,292.5
2022/08/22,291.0,321.5,290.5,319.5
2022/08/23,316.5,325.0,305.5,323.0
2022/08/24,324.0,349.5,322.0,348.0
2022/08/25,348.0,361.5,342.0,361.5
2022/08/26,369.0,382.0,364.0,378.5
2022/08/29,365.0,367.0,354.0,367.0
2022/08/30,367.0,380.0,367.0,374.0
2022/08/31,374.0,396.0,374.0,395.5
2022/09/01,392.0,392.0,380.0,385.0
2022/09/02,382.0,388.0,365.0,388.0
2022/09/05,388.0,388.0,372.0,372.5
2022/09/06,375.0,377.5,363.5,364.0
2022/09/07,361.5,364.5,349.0,362.5
2022/09/08,367.0,389.0,367.0,383.5
2022/09/12,368.0,374.0,355.0,361.0
2022/09/13,363.5,375.0,356.0,371.0
2022/09/14,362.0,383.0,360.0,365.0
2022/09/15,367.5,383.5,365.0,368.0
2022/09/16,373.0,394.0,371.0,385.0
2022/09/19,387.0,387.5,350.0,355.0
2022/09/20,358.0,369.0,358.0,365.5
2022/09/21,363.5,377.0,361.0,369.5
2022/09/22,368.0,374.0,363.5,373.5
2022/09/23,373.5,374.5,346.5,355.0
2022/09/26,345.0,359.5,344.5,355.5
2022/09/27,357.5,357.5,337.0,353.0
2022/09/28,355.0,358.0,340.0,340.0
2022/09/29,352.0,352.5,328.0,331.0
2022/09/30,327.0,334.5,320.5,332.5
2022/10/03,330.0,338.5,322.0,332.0
2022/10/04,338.0,349.5,329.5,343.0
2022/10/05,350.0,350.0,337.0,339.5
2022/10/06,343.5,343.5,335.5,337.5
2022/10/07,342.5,348.0,331.5,339.0
2022/10/11,329.5,334.5,309.5,311.0
2022/10/12,311.0,311.0,296.5,302.0
2022/10/13,306.5,306.5,280.5,285.0
2022/10/14,297.0,298.0,284.5,287.0
2022/10/17,280.0,288.0,275.0,284.0
2022/10/18,289.0,290.0,277.5,284.5
2022/10/19,286.5,291.0,281.0,282.5
2022/10/20,281.0,281.0,266.5,272.5
2022/10/21,270.5,275.5,268.5,273.0
2022/10/24,276.0,276.5,263.5,264.0
2022/10/25,260.0,263.5,256.0,259.0
2022/10/26,258.5,259.5,249.0,252.5
2022/10/27,255.0,265.0,255.0,264.5
2022/10/28,262.5,263.0,255.0,256.5
2022/10/31,262.5,264.0,259.0,260.0
2022/11/01,257.0,265.0,255.0,259.5
2022/11/02,262.0,271.0,258.5,266.5
2022/11/03,262.0,281.0,260.5,277.0
2022/11/04,274.0,279.0,270.5,271.5
2022/11/07,274.5,282.0,265.0,279.5
2022/11/08,281.0,287.0,272.5,273.0
2022/11/09,277.0,286.0,274.0,275.5
2022/11/10,275.5,295.0,273.5,282.0
2022/11/11,294.0,310.0,289.0,310.0
2022/11/14,310.0,322.0,301.0,306.0
2022/11/15,310.0,327.0,309.0,326.0
2022/11/16,326.0,338.0,315.0,320.0
2022/11/17,317.5,323.0,305.5,312.0
2022/11/18,307.0,313.5,294.0,294.5
2022/11/21,291.5,298.0,290.0,293.5
2022/11/22,296.5,312.5,286.0,303.5
2022/11/23,302.0,310.0,292.0,296.5
2022/11/24,297.5,309.5,295.5,305.0
2022/11/25,305.5,314.0,300.0,300.0
2022/11/28,299.5,307.0,295.5,305.0
2022/11/29,305.5,307.0,294.0,305.0
2022/11/30,305.5,325.0,304.5,324.5
2022/12/01,330.5,331.5,315.0,317.0
2022/12/02,317.0,320.5,309.0,310.0
2022/12/05,315.0,321.5,309.5,316.5
