Date,Open,High,Low,Close
2016/05/31,47.2,48.6,45.3,45.3
2016/06/01,45.4,46.7,44.8,45.7
2016/06/02,45.7,45.9,44.4,44.5
2016/06/03,44.6,45.6,44.6,45.0
2016/06/06,45.1,47.4,44.5,46.8
2016/06/07,46.3,46.7,45.5,45.8
2016/06/08,46.1,46.1,45.0,45.2
2016/06/13,44.6,44.6,43.1,43.4
2016/06/14,43.5,43.8,43.1,43.3
2016/06/15,43.8,43.8,43.0,43.2
2016/06/16,43.6,43.6,42.9,43.1
2016/06/17,43.5,43.6,42.9,43.3
2016/06/20,43.7,43.7,43.1,43.7
2016/06/21,44.1,46.1,44.1,45.7
2016/06/22,45.5,45.5,44.3,44.6
2016/06/23,44.4,44.9,43.8,44.6
2016/06/24,44.5,45.1,43.1,43.8
2016/06/27,43.8,44.7,43.7,44.3
2016/06/28,44.2,47.0,44.2,46.2
2016/06/29,45.9,46.7,45.2,45.7
2016/06/30,45.7,46.2,45.3,45.3
2016/07/01,45.3,45.5,44.6,45.3
2016/07/04,45.3,46.3,45.3,46.1
2016/07/05,46.1,46.2,44.8,45.1
2016/07/06,45.3,45.5,44.9,45.1
2016/07/07,45.1,46.7,45.1,45.9
2016/07/11,46.5,46.5,44.9,46.0
2016/07/12,46.1,46.7,45.9,46.0
2016/07/13,46.1,46.1,45.2,45.7
2016/07/14,45.9,45.9,45.2,45.7
2016/07/15,45.4,45.5,45.3,45.3
2016/07/18,45.9,46.4,45.8,45.9
2016/07/19,45.5,45.6,44.9,45.3
2016/07/20,45.1,45.2,44.7,44.8
2016/07/21,45.1,45.4,44.8,44.9
2016/07/22,44.9,44.9,44.3,44.5
2016/07/25,44.4,44.6,44.1,44.2
2016/07/26,44.2,44.8,44.1,44.7
2016/07/27,44.9,45.0,44.4,44.8
2016/07/28,44.4,44.8,44.3,44.6
2016/07/29,44.6,44.6,44.1,44.3
2016/08/01,44.3,44.7,43.8,44.5
2016/08/02,44.2,44.6,44.2,44.6
2016/08/03,44.2,44.6,43.9,44.1
2016/08/04,43.8,45.0,43.8,44.4
2016/08/05,44.3,44.4,44.1,44.2
2016/08/08,44.2,44.2,42.8,42.8
2016/08/09,42.2,42.2,38.6,38.6
2016/08/10,37.3,38.5,37.0,37.3
2016/08/11,37.8,38.3,37.3,37.9
2016/08/12,38.1,38.6,37.6,38.4
2016/08/15,38.6,38.8,38.2,38.4
2016/08/16,36.8,37.4,36.6,37.0
2016/08/17,37.0,37.4,36.4,36.9
2016/08/18,36.7,36.7,36.2,36.6
2016/08/19,36.4,36.6,35.5,35.9
2016/08/22,36.2,36.2,33.9,34.6
2016/08/23,35.2,35.5,34.6,35.3
2016/08/24,35.3,35.4,34.9,35.2
2016/08/25,35.5,35.5,34.9,35.2
2016/08/26,35.2,35.2,34.6,34.6
2016/08/29,34.3,35.4,34.3,35.0
2016/08/30,35.0,35.2,34.3,34.8
2016/08/31,34.9,35.0,34.6,34.8
2016/09/01,34.8,34.9,34.6,34.8
2016/09/02,34.8,38.2,34.8,38.0
2016/09/05,37.9,37.9,37.2,37.3
2016/09/06,37.3,41.1,37.2,41.1
2016/09/07,42.4,45.1,41.6,43.1
2016/09/08,42.9,44.7,41.9,44.2
2016/09/09,44.5,46.4,44.0,44.9
2016/09/12,43.8,44.0,41.7,42.9
2016/09/13,43.0,43.5,42.1,42.2
2016/09/14,41.6,42.4,40.9,41.9
2016/09/19,42.2,42.2,41.2,41.2
2016/09/20,41.0,43.2,41.0,42.0
2016/09/21,41.7,43.0,41.7,42.4
2016/09/22,42.4,42.5,42.0,42.3
2016/09/23,42.2,42.9,42.1,42.6
2016/09/26,42.6,42.6,41.9,41.9
2016/09/29,42.5,43.5,42.3,43.1
2016/09/30,42.9,43.1,42.5,42.8
2016/10/03,43.2,45.1,42.9,44.9
2016/10/04,45.1,45.8,44.5,44.5
2016/10/05,44.5,45.3,44.3,44.4
2016/10/06,44.8,44.8,43.5,43.6
2016/10/07,43.4,43.9,42.8,43.1
2016/10/11,43.7,44.3,38.8,41.6
2016/10/12,41.1,41.4,40.2,41.0
2016/10/13,41.0,41.0,40.2,40.5
2016/10/14,40.6,40.6,38.8,39.2
2016/10/17,39.3,39.6,39.1,39.3
2016/10/18,39.4,40.4,39.4,39.7
2016/10/19,40.2,40.2,39.2,39.5
2016/10/20,39.5,39.7,39.2,39.5
2016/10/21,40.0,40.0,39.3,39.4
2016/10/24,39.5,39.8,39.4,39.6
2016/10/25,39.7,40.0,39.7,39.8
2016/10/26,40.0,40.0,38.5,38.8
2016/10/27,38.6,40.7,38.6,39.6
