Date,ETF_Code,Stock_Symbol,Stock_Name,Weight
2026/3/27,00982A,3264,欣銓,3.32
2026/3/27,00982A,2308,台達電,3.31
2026/3/27,00982A,3036,文曄,3.23
2026/3/27,00982A,3105,穩懋,3.2
2026/3/27,00982A,6223,旺矽,3.2
2026/3/27,00982A,7769,鴻勁,3.16
2026/3/27,00982A,6257,矽格,2.93
2026/3/27,00982A,3491,昇達科,2.65
2026/3/27,00982A,2441,超豐,2.48
2026/3/27,00982A,2449,京元電子,2.27
2026/3/27,00982A,2454,聯發科,2.23
2026/3/27,00982A,4958,臻鼎-KY,1.84
2026/3/27,00982A,5439,高技,1.83
2026/3/27,00982A,6805,富世達,1.76
2026/3/27,00982A,3324,雙鴻,1.7
2026/3/27,00982A,8210,勤誠,1.61
2026/3/27,00982A,2428,興勤,1.52
2026/3/27,00982A,8299,群聯,1.45
2026/3/27,00982A,2421,建準,1.43
2026/3/27,00982A,2316,楠梓電,1.34
2026/3/27,00982A,1785,光洋科,1.28
2026/3/27,00982A,2404,漢唐,1.06
2026/3/27,00982A,8996,高力,1
2026/3/27,00982A,5289,宜鼎,0.83
2026/3/27,00982A,2059,川湖,0.61
2026/3/27,00982A,2472,立隆電,0.49
2026/3/27,00982A,2368,金像電,0.45
2026/3/27,00982A,3711,日月光投控,0.4
2026/3/27,00982A,3008,大立光,0.36
2026/3/27,00982A,6274,台燿,0.36
2026/3/27,00982A,2451,創見,0.36
2026/3/27,00982A,2327,國巨*,0.33
2026/3/27,00982A,3665,貿聯-KY,0.33
2026/3/27,00982A,2481,強茂,0.32
2026/3/27,00982A,6177,達麗,0.27
2026/3/27,00982A,3376,新日興,0.24
2026/3/27,00982A,5274,信驊,0.22
2026/3/27,00982A,3529,力旺,0.21
2026/3/27,00982A,8046,南電,0.19
2026/3/27,00982A,2885,元大金,0.16
2026/3/27,00982A,8464,億豐,0.15
2026/3/27,00982A,1319,東陽,0.09
2026/3/27,00982A,4441,振大環球,0.04
2026/3/27,00982A,2548,華固,0.01
2026/3/27,00982A,6510,精測,0.01
2026/3/27,00982A,3443,創意,0.01
2026/3/27,00982A,1519,華城,0
2026/3/27,00982A,8358,金居,0
2026/3/27,00982A,3706,神達,0
2026/3/27,00982A,2886,兆豐金,0
2026/3/27,00982A,2881,富邦金,0
2026/3/30,00982A,2330,台積電,8.28
2026/3/30,00982A,5536,聖暉*,7.5
2026/3/30,00982A,6669,緯穎,4.97
2026/3/30,00982A,2360,致茂,4.39
2026/3/30,00982A,2383,台光電,4.22
2026/3/30,00982A,6139,亞翔,4.15
2026/3/30,00982A,2345,智邦,3.78
2026/3/30,00982A,3017,奇鋐,3.75
2026/3/30,00982A,3264,欣銓,3.51
2026/3/30,00982A,3105,穩懋,3.43
2026/3/30,00982A,2308,台達電,3.31
2026/3/30,00982A,6223,旺矽,3.21
2026/3/30,00982A,7769,鴻勁,3.12
2026/3/30,00982A,6257,矽格,2.94
2026/3/30,00982A,3491,昇達科,2.85
2026/3/30,00982A,2441,超豐,2.48
2026/3/30,00982A,3036,文曄,2.25
2026/3/30,00982A,2454,聯發科,2.23
2026/3/30,00982A,2449,京元電子,2.2
2026/3/30,00982A,4958,臻鼎-KY,1.94
2026/3/30,00982A,5439,高技,1.86
2026/3/30,00982A,6805,富世達,1.76
2026/3/30,00982A,3324,雙鴻,1.71
2026/3/30,00982A,8210,勤誠,1.63
2026/3/30,00982A,2428,興勤,1.53
2026/3/30,00982A,2421,建準,1.41
2026/3/30,00982A,1785,光洋科,1.41
2026/3/30,00982A,2316,楠梓電,1.37
2026/3/30,00982A,2404,漢唐,1.03
2026/3/30,00982A,8996,高力,1.02
2026/3/30,00982A,5289,宜鼎,0.87
2026/3/30,00982A,2059,川湖,0.61
2026/3/30,00982A,2472,立隆電,0.5
2026/3/30,00982A,2368,金像電,0.45
2026/3/30,00982A,3711,日月光投控,0.39
2026/3/30,00982A,6274,台燿,0.37
2026/3/30,00982A,3008,大立光,0.36
2026/3/30,00982A,2451,創見,0.35
2026/3/30,00982A,3665,貿聯-KY,0.34
2026/3/30,00982A,2327,國巨*,0.33
2026/3/30,00982A,2481,強茂,0.32
2026/3/30,00982A,6177,達麗,0.27
2026/3/30,00982A,3376,新日興,0.23
2026/3/30,00982A,5274,信驊,0.22
2026/3/30,00982A,3529,力旺,0.21
2026/3/30,00982A,8046,南電,0.18
2026/3/30,00982A,2885,元大金,0.16
2026/3/30,00982A,8464,億豐,0.16
2026/3/30,00982A,1319,東陽,0.09
2026/3/30,00982A,4441,振大環球,0.04
2026/3/30,00982A,2548,華固,0.01
2026/3/30,00982A,6510,精測,0.01
2026/3/30,00982A,3443,創意,0.01
2026/3/30,00982A,1519,華城,0
2026/3/30,00982A,8358,金居,0
2026/3/30,00982A,3706,神達,0
2026/3/30,00982A,2886,兆豐金,0
2026/3/30,00982A,2881,富邦金,0
2026/3/31,00982A,2330,台積電,8.22
2026/3/31,00982A,5536,聖暉*,8.01
2026/3/31,00982A,6669,緯穎,5.01
2026/3/31,00982A,2360,致茂,4.48
2026/3/31,00982A,2383,台光電,4.11
2026/3/31,00982A,6139,亞翔,4.01
2026/3/31,00982A,2345,智邦,3.79
2026/3/31,00982A,3017,奇鋐,3.71
2026/3/31,00982A,3264,欣銓,3.65
2026/3/31,00982A,3105,穩懋,3.56
2026/3/31,00982A,6223,旺矽,3.33
2026/3/31,00982A,2308,台達電,3.31
2026/3/31,00982A,7769,鴻勁,3.1
2026/3/31,00982A,6257,矽格,3.03
2026/3/31,00982A,3491,昇達科,2.75
2026/3/31,00982A,2441,超豐,2.48
2026/3/31,00982A,3036,文曄,2.24
2026/3/31,00982A,2449,京元電子,2.18
2026/3/31,00982A,2454,聯發科,2.16
2026/3/31,00982A,4958,臻鼎-KY,1.94
2026/3/31,00982A,5439,高技,1.81
2026/3/31,00982A,6805,富世達,1.72
2026/3/31,00982A,3324,雙鴻,1.67
2026/3/31,00982A,8210,勤誠,1.63
2026/3/31,00982A,2428,興勤,1.51
2026/3/31,00982A,2421,建準,1.4
2026/3/31,00982A,1785,光洋科,1.35
2026/3/31,00982A,2316,楠梓電,1.35
2026/3/31,00982A,8996,高力,1.08
2026/3/31,00982A,2404,漢唐,0.99
2026/3/31,00982A,5289,宜鼎,0.87
2026/3/31,00982A,2059,川湖,0.59
2026/3/31,00982A,2472,立隆電,0.52
2026/3/31,00982A,2368,金像電,0.45
2026/3/31,00982A,3711,日月光投控,0.4
2026/3/31,00982A,6274,台燿,0.36
2026/3/31,00982A,3008,大立光,0.36
2026/3/31,00982A,3665,貿聯-KY,0.35
2026/3/31,00982A,2451,創見,0.34
2026/3/31,00982A,2327,國巨*,0.34
2026/3/31,00982A,2481,強茂,0.29
2026/3/31,00982A,6177,達麗,0.27
2026/3/31,00982A,3376,新日興,0.23
2026/3/31,00982A,5274,信驊,0.22
2026/3/31,00982A,3529,力旺,0.2
2026/3/31,00982A,8046,南電,0.19
2026/3/31,00982A,2885,元大金,0.16
2026/3/31,00982A,8464,億豐,0.15
2026/3/31,00982A,1319,東陽,0.09
2026/3/31,00982A,4441,振大環球,0.04
2026/3/31,00982A,2548,華固,0.01
2026/3/31,00982A,6510,精測,0.01
2026/3/31,00982A,3443,創意,0.01
2026/3/31,00982A,1519,華城,0
2026/3/31,00982A,8358,金居,0
2026/3/31,00982A,3706,神達,0
2026/3/31,00982A,2886,兆豐金,0
2026/3/31,00982A,2881,富邦金,0
2026/4/1,00982A,2330,台積電,8.54
2026/4/1,00982A,5536,聖暉*,7.79
2026/4/1,00982A,6669,緯穎,5.16
2026/4/1,00982A,2360,致茂,4.24
2026/4/1,00982A,6139,亞翔,4.05
2026/4/1,00982A,2383,台光電,4.03
2026/4/1,00982A,3264,欣銓,3.68
2026/4/1,00982A,2345,智邦,3.68
2026/4/1,00982A,3017,奇鋐,3.63
2026/4/1,00982A,3105,穩懋,3.37
2026/4/1,00982A,6223,旺矽,3.36
2026/4/1,00982A,2308,台達電,3.23
2026/4/1,00982A,6257,矽格,3.21
2026/4/1,00982A,7769,鴻勁,3.08
2026/4/1,00982A,6805,富世達,2.97
2026/4/1,00982A,3491,昇達科,2.6
2026/4/1,00982A,2441,超豐,2.34
2026/4/1,00982A,3036,文曄,2.27
2026/4/1,00982A,2454,聯發科,2.24
2026/4/1,00982A,2449,京元電子,2.2
2026/4/1,00982A,4958,臻鼎-KY,1.86
2026/4/1,00982A,5439,高技,1.75
2026/4/1,00982A,8210,勤誠,1.66
2026/4/1,00982A,3324,雙鴻,1.62
2026/4/1,00982A,2428,興勤,1.55
2026/4/1,00982A,1785,光洋科,1.39
2026/4/1,00982A,2421,建準,1.38
2026/4/1,00982A,2316,楠梓電,1.36
2026/4/1,00982A,8996,高力,1.07
2026/4/1,00982A,2404,漢唐,1.02
2026/4/1,00982A,5289,宜鼎,0.82
2026/4/1,00982A,2059,川湖,0.57
2026/4/1,00982A,2472,立隆電,0.52
2026/4/1,00982A,2368,金像電,0.45
2026/4/1,00982A,3711,日月光投控,0.39
2026/4/1,00982A,3008,大立光,0.37
2026/4/1,00982A,6274,台燿,0.36
2026/4/1,00982A,3665,貿聯-KY,0.34
2026/4/1,00982A,2327,國巨*,0.33
2026/4/1,00982A,2451,創見,0.33
2026/4/1,00982A,2481,強茂,0.3
2026/4/1,00982A,6177,達麗,0.28
2026/4/1,00982A,3376,新日興,0.23
2026/4/1,00982A,5274,信驊,0.22
2026/4/1,00982A,3529,力旺,0.2
2026/4/1,00982A,8046,南電,0.18
2026/4/1,00982A,2885,元大金,0.17
2026/4/1,00982A,8464,億豐,0.16
2026/4/1,00982A,1319,東陽,0.1
2026/4/1,00982A,4441,振大環球,0.04
2026/4/1,00982A,2548,華固,0.01
2026/4/1,00982A,6510,精測,0.01
2026/4/1,00982A,3443,創意,0.01
2026/4/1,00982A,1519,華城,0
2026/4/1,00982A,8358,金居,0
2026/4/1,00982A,3706,神達,0
2026/4/1,00982A,2886,兆豐金,0
2026/4/1,00982A,2881,富邦金,0
2026/4/2,00982A,2330,台積電,8.52
2026/4/2,00982A,5536,聖暉*,7.69
2026/4/2,00982A,6669,緯穎,5.06
2026/4/2,00982A,2360,致茂,4.41
2026/4/2,00982A,2383,台光電,4.19
2026/4/2,00982A,3105,穩懋,4.01
2026/4/2,00982A,6139,亞翔,3.83
2026/4/2,00982A,2345,智邦,3.83
2026/4/2,00982A,3264,欣銓,3.72
2026/4/2,00982A,3017,奇鋐,3.64
2026/4/2,00982A,6223,旺矽,3.5
2026/4/2,00982A,2308,台達電,3.26
2026/4/2,00982A,7769,鴻勁,3.2
2026/4/2,00982A,6257,矽格,3.17
2026/4/2,00982A,6805,富世達,3.09
2026/4/2,00982A,3491,昇達科,2.58
2026/4/2,00982A,2441,超豐,2.32
2026/4/2,00982A,2449,京元電子,2.24
2026/4/2,00982A,3036,文曄,2.23
2026/4/2,00982A,2454,聯發科,2.08
2026/4/2,00982A,4958,臻鼎-KY,1.87
2026/4/2,00982A,5439,高技,1.74
2026/4/2,00982A,8210,勤誠,1.63
2026/4/2,00982A,3324,雙鴻,1.6
2026/4/2,00982A,2428,興勤,1.52
2026/4/2,00982A,2421,建準,1.36
2026/4/2,00982A,1785,光洋科,1.35
2026/4/2,00982A,2316,楠梓電,1.32
2026/4/2,00982A,2059,川湖,1.17
2026/4/2,00982A,8996,高力,1.09
2026/4/2,00982A,2404,漢唐,0.98
2026/4/2,00982A,5289,宜鼎,0.85
2026/4/2,00982A,2472,立隆電,0.52
2026/4/2,00982A,2368,金像電,0.47
2026/4/2,00982A,3711,日月光投控,0.4
2026/4/2,00982A,6274,台燿,0.37
2026/4/2,00982A,3008,大立光,0.36
2026/4/2,00982A,3665,貿聯-KY,0.36
2026/4/2,00982A,2451,創見,0.34
2026/4/2,00982A,2327,國巨*,0.32
2026/4/2,00982A,2481,強茂,0.29
2026/4/2,00982A,6177,達麗,0.27
2026/4/2,00982A,3376,新日興,0.22
2026/4/2,00982A,5274,信驊,0.22
2026/4/2,00982A,3529,力旺,0.2
2026/4/2,00982A,8046,南電,0.19
2026/4/2,00982A,2885,元大金,0.17
2026/4/2,00982A,8464,億豐,0.16
2026/4/2,00982A,1319,東陽,0.09
2026/4/2,00982A,4441,振大環球,0.04
2026/4/2,00982A,2548,華固,0.01
2026/4/2,00982A,6510,精測,0.01
2026/4/2,00982A,3443,創意,0.01
2026/4/2,00982A,1519,華城,0
2026/4/2,00982A,8358,金居,0
2026/4/2,00982A,3706,神達,0
2026/4/2,00982A,2886,兆豐金,0
2026/4/2,00982A,2881,富邦金,0
2026/4/7,00982A,2330,台積電,8.54
2026/4/7,00982A,5536,聖暉*,7.69
2026/4/7,00982A,6669,緯穎,5.18
2026/4/7,00982A,3105,穩懋,4.89
2026/4/7,00982A,2360,致茂,4.32
2026/4/7,00982A,2383,台光電,4.19
2026/4/7,00982A,6139,亞翔,3.91
2026/4/7,00982A,2345,智邦,3.77
2026/4/7,00982A,3264,欣銓,3.71
2026/4/7,00982A,3017,奇鋐,3.67
2026/4/7,00982A,6223,旺矽,3.42
2026/4/7,00982A,7769,鴻勁,3.27
2026/4/7,00982A,2308,台達電,3.25
2026/4/7,00982A,6257,矽格,3.15
2026/4/7,00982A,6805,富世達,3.11
2026/4/7,00982A,3491,昇達科,2.66
2026/4/7,00982A,2441,超豐,2.29
2026/4/7,00982A,3036,文曄,2.28
2026/4/7,00982A,2454,聯發科,2.14
2026/4/7,00982A,2449,京元電子,2.12
2026/4/7,00982A,4958,臻鼎-KY,1.87
2026/4/7,00982A,5439,高技,1.75
2026/4/7,00982A,3324,雙鴻,1.63
2026/4/7,00982A,8210,勤誠,1.56
2026/4/7,00982A,2428,興勤,1.51
2026/4/7,00982A,2316,楠梓電,1.35
2026/4/7,00982A,2421,建準,1.34
2026/4/7,00982A,1785,光洋科,1.33
2026/4/7,00982A,2059,川湖,1.17
2026/4/7,00982A,8996,高力,1.06
2026/4/7,00982A,2404,漢唐,1.01
2026/4/7,00982A,5289,宜鼎,0.9
2026/4/7,00982A,2472,立隆電,0.53
2026/4/7,00982A,2368,金像電,0.46
2026/4/7,00982A,3711,日月光投控,0.42
2026/4/7,00982A,6274,台燿,0.38
2026/4/7,00982A,3665,貿聯-KY,0.37
2026/4/7,00982A,3008,大立光,0.36
2026/4/7,00982A,2451,創見,0.36
2026/4/7,00982A,2327,國巨*,0.33
2026/4/7,00982A,2481,強茂,0.32
2026/4/7,00982A,6177,達麗,0.28
2026/4/7,00982A,5274,信驊,0.23
2026/4/7,00982A,3376,新日興,0.22
2026/4/7,00982A,3529,力旺,0.2
2026/4/7,00982A,8046,南電,0.19
2026/4/7,00982A,2885,元大金,0.17
2026/4/7,00982A,8464,億豐,0.16
2026/4/7,00982A,1319,東陽,0.09
2026/4/7,00982A,4441,振大環球,0.04
2026/4/7,00982A,2548,華固,0.01
2026/4/7,00982A,6510,精測,0.01
2026/4/7,00982A,3443,創意,0.01
2026/4/7,00982A,1519,華城,0
2026/4/7,00982A,8358,金居,0
2026/4/7,00982A,3706,神達,0
2026/4/7,00982A,2886,兆豐金,0
2026/4/7,00982A,2881,富邦金,0
2026/4/8,00982A,2330,台積電,8.87
2026/4/8,00982A,5536,聖暉*,7.46
2026/4/8,00982A,3105,穩懋,5.21
2026/4/8,00982A,6669,緯穎,5.08
2026/4/8,00982A,2360,致茂,4.36
2026/4/8,00982A,2383,台光電,4.28
2026/4/8,00982A,6139,亞翔,3.82
2026/4/8,00982A,2345,智邦,3.77
2026/4/8,00982A,3264,欣銓,3.59
2026/4/8,00982A,3017,奇鋐,3.55
2026/4/8,00982A,6223,旺矽,3.51
2026/4/8,00982A,2308,台達電,3.39
2026/4/8,00982A,7769,鴻勁,3.37
2026/4/8,00982A,6257,矽格,3.19
2026/4/8,00982A,6805,富世達,3.01
2026/4/8,00982A,3491,昇達科,2.87
2026/4/8,00982A,3036,文曄,2.28
2026/4/8,00982A,2454,聯發科,2.11
2026/4/8,00982A,4958,臻鼎-KY,1.94
2026/4/8,00982A,2441,超豐,1.37
2026/4/8,00982A,1785,光洋科,1.34
2026/4/8,00982A,2449,京元電子,1.3
2026/4/8,00982A,8996,高力,1.1
2026/4/8,00982A,2059,川湖,1.09
2026/4/8,00982A,5439,高技,1.04
2026/4/8,00982A,2404,漢唐,1.02
2026/4/8,00982A,3324,雙鴻,0.97
2026/4/8,00982A,2428,興勤,0.88
2026/4/8,00982A,5289,宜鼎,0.87
2026/4/8,00982A,2421,建準,0.81
2026/4/8,00982A,2316,楠梓電,0.74
2026/4/8,00982A,2472,立隆電,0.51
2026/4/8,00982A,2368,金像電,0.47
2026/4/8,00982A,6147,頎邦,0.42
2026/4/8,00982A,3030,德律,0.42
2026/4/8,00982A,3211,順達,0.42
2026/4/8,00982A,6274,台燿,0.41
2026/4/8,00982A,2467,志聖,0.41
2026/4/8,00982A,2347,聯強,0.41
2026/4/8,00982A,6488,環球晶,0.41
2026/4/8,00982A,8210,勤誠,0.4
2026/4/8,00982A,2313,華通,0.4
2026/4/8,00982A,3131,弘塑,0.4
2026/4/8,00982A,3711,日月光投控,0.4
2026/4/8,00982A,3665,貿聯-KY,0.38
2026/4/8,00982A,3008,大立光,0.36
2026/4/8,00982A,6177,達麗,0.28
2026/4/8,00982A,3376,新日興,0.24
2026/4/8,00982A,5274,信驊,0.22
2026/4/8,00982A,2451,創見,0.21
2026/4/8,00982A,2481,強茂,0.21
2026/4/8,00982A,3529,力旺,0.21
2026/4/8,00982A,8046,南電,0.21
2026/4/8,00982A,2303,聯電,0.2
2026/4/8,00982A,2327,國巨*,0.2
2026/4/8,00982A,2885,元大金,0.17
2026/4/8,00982A,8464,億豐,0.16
2026/4/8,00982A,4938,和碩,0.13
2026/4/8,00982A,6691,洋基工程,0.13
2026/4/8,00982A,1319,東陽,0.09
2026/4/8,00982A,4441,振大環球,0.04
2026/4/8,00982A,2548,華固,0.01
2026/4/8,00982A,6510,精測,0.01
2026/4/8,00982A,3443,創意,0.01
2026/4/8,00982A,1519,華城,0
2026/4/8,00982A,8358,金居,0
2026/4/8,00982A,3706,神達,0
2026/4/8,00982A,2886,兆豐金,0
2026/4/8,00982A,2881,富邦金,0
2026/4/9,00982A,2330,台積電,8.77
2026/4/9,00982A,5536,聖暉*,7.09
2026/4/9,00982A,3105,穩懋,5.32
2026/4/9,00982A,6669,緯穎,5.04
2026/4/9,00982A,2360,致茂,4.52
2026/4/9,00982A,2383,台光電,4.44
2026/4/9,00982A,6139,亞翔,3.87
2026/4/9,00982A,2345,智邦,3.77
2026/4/9,00982A,3017,奇鋐,3.68
2026/4/9,00982A,6223,旺矽,3.65
2026/4/9,00982A,3264,欣銓,3.57
2026/4/9,00982A,2308,台達電,3.52
2026/4/9,00982A,7769,鴻勁,3.38
2026/4/9,00982A,6257,矽格,3.31
2026/4/9,00982A,3491,昇達科,2.96
2026/4/9,00982A,6805,富世達,2.9
2026/4/9,00982A,3036,文曄,2.21
2026/4/9,00982A,2454,聯發科,2.14
2026/4/9,00982A,4958,臻鼎-KY,2.01
2026/4/9,00982A,1785,光洋科,1.35
2026/4/9,00982A,2059,川湖,1.08
2026/4/9,00982A,8996,高力,1.05
2026/4/9,00982A,2404,漢唐,1.02
2026/4/9,00982A,3030,德律,0.95
2026/4/9,00982A,2347,聯強,0.92
2026/4/9,00982A,6488,環球晶,0.91
2026/4/9,00982A,3131,弘塑,0.91
2026/4/9,00982A,3211,順達,0.9
2026/4/9,00982A,5289,宜鼎,0.9
2026/4/9,00982A,2313,華通,0.87
2026/4/9,00982A,6285,啟碁,0.79
2026/4/9,00982A,3533,嘉澤,0.76
2026/4/9,00982A,2472,立隆電,0.52
2026/4/9,00982A,6274,台燿,0.5
2026/4/9,00982A,2368,金像電,0.47
2026/4/9,00982A,2303,聯電,0.45
2026/4/9,00982A,6147,頎邦,0.44
2026/4/9,00982A,2467,志聖,0.43
2026/4/9,00982A,3711,日月光投控,0.41
2026/4/9,00982A,3665,貿聯-KY,0.36
2026/4/9,00982A,3008,大立光,0.36
2026/4/9,00982A,4938,和碩,0.3
2026/4/9,00982A,6691,洋基工程,0.28
2026/4/9,00982A,6177,達麗,0.26
2026/4/9,00982A,5274,信驊,0.23
2026/4/9,00982A,3376,新日興,0.23
2026/4/9,00982A,3529,力旺,0.21
2026/4/9,00982A,8046,南電,0.2
2026/4/9,00982A,2885,元大金,0.16
2026/4/9,00982A,8464,億豐,0.15
2026/4/9,00982A,1319,東陽,0.09
2026/4/9,00982A,4441,振大環球,0.03
2026/4/9,00982A,2548,華固,0.01
2026/4/9,00982A,6510,精測,0.01
2026/4/9,00982A,3443,創意,0.01
2026/4/9,00982A,1519,華城,0
2026/4/9,00982A,8358,金居,0
2026/4/9,00982A,3706,神達,0
2026/4/9,00982A,2886,兆豐金,0
2026/4/9,00982A,2881,富邦金,0
2026/3/3,00992A,2330,台積電,7.64
2026/3/3,00992A,8299,群聯,5.27
2026/3/3,00992A,2308,台達電,5
2026/3/3,00992A,2345,智邦,4.81
2026/3/3,00992A,2408,南亞科,4.52
2026/3/3,00992A,3017,奇鋐,4.07
2026/3/3,00992A,3037,欣興,3.99
2026/3/3,00992A,8996,高力,3.67
2026/3/3,00992A,3163,波若威,3.44
2026/3/3,00992A,6223,旺矽,3.41
2026/3/3,00992A,6515,穎崴,3.32
2026/3/3,00992A,2360,致茂,3.3
2026/3/3,00992A,2059,川湖,3.19
2026/3/3,00992A,7769,鴻勁,2.8
2026/3/3,00992A,2383,台光電,2.72
2026/3/3,00992A,3665,貿聯-KY,2.27
2026/3/3,00992A,2449,京元電子,2.05
2026/3/3,00992A,6442,光聖,2.03
2026/3/3,00992A,2454,聯發科,2
2026/3/3,00992A,3533,嘉澤,1.94
2026/3/3,00992A,5347,世界,1.89
2026/3/3,00992A,3324,雙鴻,1.78
2026/3/3,00992A,5274,信驊,1.72
2026/3/3,00992A,6781,AES-KY ,1.57
2026/3/3,00992A,4749,新應材,1.52
2026/3/3,00992A,7751,竑騰,1.49
2026/3/3,00992A,1519,華城,1.46
2026/3/3,00992A,6669,緯穎,1.44
2026/3/3,00992A,8358,金居,1.42
2026/3/3,00992A,3529,力旺,1.26
2026/3/3,00992A,2486,一詮,1.09
2026/3/3,00992A,8210,勤誠,1.07
2026/3/3,00992A,5289,宜鼎,0.94
2026/3/3,00992A,8021,尖點,0.9
2026/3/3,00992A,6274,台燿,0.89
2026/3/3,00992A,3661,世芯-KY,0.89
2026/3/3,00992A,6531,愛普*,0.74
2026/3/3,00992A,6805,富世達,0.67
2026/3/3,00992A,8046,南電,0.6
2026/3/3,00992A,2317,鴻海,0.54
2026/3/3,00992A,3189,景碩,0.45
2026/3/3,00992A,3443,創意,0.42
2026/3/3,00992A,6584,南俊國際,0.4
2026/3/3,00992A,2368,金像電,0.33
2026/3/3,00992A,2344,華邦電,0.33
2026/3/3,00992A,3653,健策,0.3
2026/3/3,00992A,5439,高技,0.25
2026/3/4,00992A,2330,台積電,7.63
2026/3/4,00992A,2345,智邦,4.92
2026/3/4,00992A,8299,群聯,4.9
2026/3/4,00992A,2308,台達電,4.79
2026/3/4,00992A,3017,奇鋐,4.21
2026/3/4,00992A,2408,南亞科,4.15
2026/3/4,00992A,3037,欣興,3.92
2026/3/4,00992A,6223,旺矽,3.54
2026/3/4,00992A,8996,高力,3.53
2026/3/4,00992A,3163,波若威,3.47
2026/3/4,00992A,6515,穎崴,3.36
2026/3/4,00992A,2059,川湖,3.12
2026/3/4,00992A,2360,致茂,3.1
2026/3/4,00992A,7769,鴻勁,2.71
2026/3/4,00992A,2383,台光電,2.7
2026/3/4,00992A,3665,貿聯-KY,2.53
2026/3/4,00992A,5347,世界,2.18
2026/3/4,00992A,6442,光聖,2.05
2026/3/4,00992A,2449,京元電子,2.02
2026/3/4,00992A,2454,聯發科,1.94
2026/3/4,00992A,3533,嘉澤,1.93
2026/3/4,00992A,3324,雙鴻,1.73
2026/3/4,00992A,5274,信驊,1.71
2026/3/4,00992A,4749,新應材,1.58
2026/3/4,00992A,6781,AES-KY ,1.52
2026/3/4,00992A,6669,緯穎,1.47
2026/3/4,00992A,1519,華城,1.43
2026/3/4,00992A,7751,竑騰,1.39
2026/3/4,00992A,8358,金居,1.34
2026/3/4,00992A,3529,力旺,1.18
2026/3/4,00992A,2486,一詮,1.11
2026/3/4,00992A,8210,勤誠,1.07
2026/3/4,00992A,8021,尖點,0.93
2026/3/4,00992A,5289,宜鼎,0.91
2026/3/4,00992A,6274,台燿,0.91
2026/3/4,00992A,3661,世芯-KY,0.88
2026/3/4,00992A,6531,愛普*,0.73
2026/3/4,00992A,6805,富世達,0.69
2026/3/4,00992A,8046,南電,0.57
2026/3/4,00992A,2317,鴻海,0.53
2026/3/4,00992A,3189,景碩,0.47
2026/3/4,00992A,3443,創意,0.41
2026/3/4,00992A,6584,南俊國際,0.39
2026/3/4,00992A,2368,金像電,0.33
2026/3/4,00992A,2344,華邦電,0.3
2026/3/4,00992A,3653,健策,0.3
2026/3/4,00992A,5439,高技,0.25
2026/3/5,00992A,2330,台積電,7.83
2026/3/5,00992A,8299,群聯,5.07
2026/3/5,00992A,2345,智邦,4.81
2026/3/5,00992A,2308,台達電,4.78
2026/3/5,00992A,3017,奇鋐,4.37
2026/3/5,00992A,7769,鴻勁,3.82
2026/3/5,00992A,3037,欣興,3.76
2026/3/5,00992A,2383,台光電,3.62
2026/3/5,00992A,6223,旺矽,3.51
2026/3/5,00992A,6515,穎崴,3.42
2026/3/5,00992A,8996,高力,3.39
2026/3/5,00992A,3163,波若威,3.33
2026/3/5,00992A,2059,川湖,3.21
2026/3/5,00992A,2360,致茂,3.17
2026/3/5,00992A,2408,南亞科,2.97
2026/3/5,00992A,3665,貿聯-KY,2.64
2026/3/5,00992A,5347,世界,2.19
2026/3/5,00992A,6442,光聖,1.97
2026/3/5,00992A,2454,聯發科,1.96
2026/3/5,00992A,2449,京元電子,1.96
2026/3/5,00992A,3533,嘉澤,1.85
2026/3/5,00992A,5274,信驊,1.7
2026/3/5,00992A,3324,雙鴻,1.66
2026/3/5,00992A,4749,新應材,1.59
2026/3/5,00992A,6669,緯穎,1.48
2026/3/5,00992A,6781,AES-KY ,1.47
2026/3/5,00992A,8358,金居,1.41
2026/3/5,00992A,1519,華城,1.4
2026/3/5,00992A,7751,竑騰,1.38
2026/3/5,00992A,3529,力旺,1.21
2026/3/5,00992A,8210,勤誠,1.1
2026/3/5,00992A,2486,一詮,1.09
2026/3/5,00992A,8021,尖點,0.89
2026/3/5,00992A,5289,宜鼎,0.88
2026/3/5,00992A,6274,台燿,0.88
2026/3/5,00992A,3661,世芯-KY,0.87
2026/3/5,00992A,6531,愛普*,0.75
2026/3/5,00992A,6805,富世達,0.68
2026/3/5,00992A,8046,南電,0.54
2026/3/5,00992A,2317,鴻海,0.53
2026/3/5,00992A,3189,景碩,0.46
2026/3/5,00992A,3443,創意,0.4
2026/3/5,00992A,6584,南俊國際,0.38
2026/3/5,00992A,2368,金像電,0.32
2026/3/5,00992A,3653,健策,0.3
2026/3/5,00992A,2344,華邦電,0.3
2026/3/5,00992A,5439,高技,0.25
2026/3/6,00992A,2330,台積電,7.6
2026/3/6,00992A,8299,群聯,5.1
2026/3/6,00992A,2345,智邦,4.98
2026/3/6,00992A,2308,台達電,4.84
2026/3/6,00992A,3017,奇鋐,4.33
2026/3/6,00992A,7769,鴻勁,3.88
2026/3/6,00992A,3037,欣興,3.86
2026/3/6,00992A,2383,台光電,3.73
2026/3/6,00992A,6223,旺矽,3.58
2026/3/6,00992A,6515,穎崴,3.43
2026/3/6,00992A,8996,高力,3.35
2026/3/6,00992A,2059,川湖,3.2
2026/3/6,00992A,2360,致茂,3.16
