Date,ETF_Code,Stock_Symbol,Stock_Name,Weight
2026/4/13,00981A,1303,南亞,1.39
2026/4/13,00981A,1319,東陽,0.03
2026/4/13,00981A,1326,台化,0.36
2026/4/13,00981A,1815,富喬,0
2026/4/13,00981A,2002,中鋼,0.08
2026/4/13,00981A,2308,台達電,6.28
2026/4/13,00981A,2313,華通,0
2026/4/13,00981A,2327,國巨*,3.1
2026/4/13,00981A,2330,台積電,9.4
2026/4/13,00981A,2345,智邦,5.5
2026/4/13,00981A,2357,華碩,0
2026/4/13,00981A,2368,金像電,5.65
2026/4/13,00981A,2383,台光電,7.71
2026/4/13,00981A,2404,漢唐,0.59
2026/4/13,00981A,2439,美律,0
2026/4/13,00981A,2449,京元電子,2.13
2026/4/13,00981A,2454,聯發科,0.69
2026/4/13,00981A,2481,強茂,0.13
2026/4/13,00981A,3008,大立光,0.02
2026/4/13,00981A,3017,奇鋐,5.47
2026/4/13,00981A,3037,欣興,4.71
2026/4/13,00981A,3045,台灣大,0
2026/4/13,00981A,3189,景碩,0.8
2026/4/13,00981A,3211,順達,1.14
2026/4/13,00981A,3217,優群,0.06
2026/4/13,00981A,3264,欣銓,0.45
2026/4/13,00981A,3324,雙鴻,0.12
2026/4/13,00981A,3376,新日興,0.23
2026/4/13,00981A,3443,創意,0.61
2026/4/13,00981A,3583,辛耘,0.3
2026/4/13,00981A,3653,健策,5.69
2026/4/13,00981A,3661,世芯-KY,0.59
2026/4/13,00981A,3665,貿聯-KY,5.65
2026/4/13,00981A,3711,日月光投控,2.12
2026/4/13,00981A,4979,華星光,0.39
2026/4/13,00981A,5274,信驊,3.19
2026/4/13,00981A,5347,世界,0
2026/4/13,00981A,6147,頎邦,0.73
2026/4/13,00981A,6187,萬潤,0.33
2026/4/13,00981A,6191,精成科,0.26
2026/4/13,00981A,6223,旺矽,5.29
2026/4/13,00981A,6274,台燿,1.92
2026/4/13,00981A,6488,環球晶,0.56
2026/4/13,00981A,6510,精測,1.68
2026/4/13,00981A,6515,穎崴,1.96
2026/4/13,00981A,6669,緯穎,0.23
2026/4/13,00981A,6805,富世達,1.66
2026/4/13,00981A,8046,南電,4.39
2026/4/13,00981A,8210,勤誠,0.05
2026/4/13,00981A,8358,金居,1.12
2026/4/13,00981A,8996,高力,0.48
2026/4/10,00981A,1303,南亞,1.33
2026/4/10,00981A,1319,東陽,0.07
2026/4/10,00981A,1326,台化,0.34
2026/4/10,00981A,1815,富喬,0
2026/4/10,00981A,2002,中鋼,0.08
2026/4/10,00981A,2308,台達電,6.27
2026/4/10,00981A,2313,華通,0
2026/4/10,00981A,2327,國巨*,2.61
2026/4/10,00981A,2330,台積電,9.11
2026/4/10,00981A,2345,智邦,5.52
2026/4/10,00981A,2357,華碩,0
2026/4/10,00981A,2368,金像電,5.94
2026/4/10,00981A,2383,台光電,8.08
2026/4/10,00981A,2404,漢唐,0.58
2026/4/10,00981A,2439,美律,0
2026/4/10,00981A,2449,京元電子,1.72
2026/4/10,00981A,2454,聯發科,0.66
2026/4/10,00981A,2481,強茂,0.14
2026/4/10,00981A,3008,大立光,0.02
2026/4/10,00981A,3017,奇鋐,5.66
2026/4/10,00981A,3037,欣興,4.82
2026/4/10,00981A,3045,台灣大,0
2026/4/10,00981A,3189,景碩,0.84
2026/4/10,00981A,3211,順達,1.26
2026/4/10,00981A,3217,優群,0.06
2026/4/10,00981A,3264,欣銓,0.45
2026/4/10,00981A,3324,雙鴻,0.13
2026/4/10,00981A,3376,新日興,0.24
2026/4/10,00981A,3443,創意,0.59
2026/4/10,00981A,3583,辛耘,0.29
2026/4/10,00981A,3653,健策,5.77
2026/4/10,00981A,3661,世芯-KY,0.58
2026/4/10,00981A,3665,貿聯-KY,5.54
2026/4/10,00981A,3711,日月光投控,2
2026/4/10,00981A,4979,華星光,0.38
2026/4/10,00981A,5274,信驊,3.3
2026/4/10,00981A,5347,世界,0.62
2026/4/10,00981A,6139,亞翔,0.82
2026/4/10,00981A,6147,頎邦,0.67
2026/4/10,00981A,6187,萬潤,0.31
2026/4/10,00981A,6191,精成科,0.28
2026/4/10,00981A,6223,旺矽,5.39
2026/4/10,00981A,6274,台燿,1.78
2026/4/10,00981A,6488,環球晶,0.54
2026/4/10,00981A,6510,精測,1.74
2026/4/10,00981A,6515,穎崴,1.75
2026/4/10,00981A,6669,緯穎,0.23
2026/4/10,00981A,6805,富世達,1.74
2026/4/10,00981A,8046,南電,4.51
2026/4/10,00981A,8210,勤誠,0.02
2026/4/10,00981A,8358,金居,0.62
2026/4/10,00981A,8996,高力,0.44
2026/4/9,00981A,1303,南亞,1.45
2026/4/9,00981A,1319,東陽,0.07
2026/4/9,00981A,1326,台化,0.35
2026/4/9,00981A,1815,富喬,0
2026/4/9,00981A,2002,中鋼,0.09
2026/4/9,00981A,2308,台達電,6.2
2026/4/9,00981A,2313,華通,0
2026/4/9,00981A,2327,國巨*,2.68
2026/4/9,00981A,2330,台積電,9.28
2026/4/9,00981A,2345,智邦,5.3
2026/4/9,00981A,2357,華碩,0
2026/4/9,00981A,2368,金像電,6.22
2026/4/9,00981A,2383,台光電,7.92
2026/4/9,00981A,2404,漢唐,0.6
2026/4/9,00981A,2439,美律,0
2026/4/9,00981A,2449,京元電子,1.78
2026/4/9,00981A,2454,聯發科,0.69
2026/4/9,00981A,2481,強茂,0.14
2026/4/9,00981A,3008,大立光,0.02
2026/4/9,00981A,3017,奇鋐,5.82
2026/4/9,00981A,3037,欣興,4.54
2026/4/9,00981A,3045,台灣大,0
2026/4/9,00981A,3189,景碩,0.88
2026/4/9,00981A,3211,順達,1.29
2026/4/9,00981A,3217,優群,0.06
2026/4/9,00981A,3264,欣銓,0.45
2026/4/9,00981A,3324,雙鴻,0.14
2026/4/9,00981A,3376,新日興,0.26
2026/4/9,00981A,3443,創意,0.61
2026/4/9,00981A,3583,辛耘,0.28
2026/4/9,00981A,3653,健策,5.82
2026/4/9,00981A,3661,世芯-KY,0.58
2026/4/9,00981A,3665,貿聯-KY,5.59
2026/4/9,00981A,3711,日月光投控,2.08
2026/4/9,00981A,4979,華星光,0.38
2026/4/9,00981A,5274,信驊,3.44
2026/4/9,00981A,5347,世界,0.66
2026/4/9,00981A,6139,亞翔,0.81
2026/4/9,00981A,6147,頎邦,0.64
2026/4/9,00981A,6187,萬潤,0.3
2026/4/9,00981A,6191,精成科,0.28
2026/4/9,00981A,6223,旺矽,5.44
2026/4/9,00981A,6274,台燿,1.83
2026/4/9,00981A,6488,環球晶,0.51
2026/4/9,00981A,6510,精測,1.77
2026/4/9,00981A,6515,穎崴,1.84
2026/4/9,00981A,6669,緯穎,0.23
2026/4/9,00981A,6805,富世達,1.79
2026/4/9,00981A,8046,南電,4.35
2026/4/9,00981A,8210,勤誠,0.03
2026/4/9,00981A,8358,金居,0.64
2026/4/9,00981A,8996,高力,0.45
2026/4/8,00981A,1303,南亞,1.48
2026/4/8,00981A,1319,東陽,0.11
2026/4/8,00981A,1326,台化,0.36
2026/4/8,00981A,1815,富喬,0
2026/4/8,00981A,2002,中鋼,0.09
2026/4/8,00981A,2308,台達電,6.42
2026/4/8,00981A,2313,華通,0
2026/4/8,00981A,2327,國巨*,2.65
2026/4/8,00981A,2330,台積電,9.33
2026/4/8,00981A,2345,智邦,5.49
2026/4/8,00981A,2357,華碩,0
2026/4/8,00981A,2368,金像電,5.81
2026/4/8,00981A,2383,台光電,7.99
2026/4/8,00981A,2404,漢唐,0.61
2026/4/8,00981A,2439,美律,0
2026/4/8,00981A,2449,京元電子,1.85
2026/4/8,00981A,2454,聯發科,0.71
2026/4/8,00981A,2481,強茂,0.15
2026/4/8,00981A,3008,大立光,0.02
2026/4/8,00981A,3017,奇鋐,5.95
2026/4/8,00981A,3037,欣興,4.61
2026/4/8,00981A,3045,台灣大,0
2026/4/8,00981A,3189,景碩,0.92
2026/4/8,00981A,3211,順達,1.36
2026/4/8,00981A,3217,優群,0.07
2026/4/8,00981A,3264,欣銓,0.42
2026/4/8,00981A,3324,雙鴻,0.14
2026/4/8,00981A,3376,新日興,0.27
2026/4/8,00981A,3443,創意,0.59
2026/4/8,00981A,3583,辛耘,0.11
2026/4/8,00981A,3653,健策,5.64
2026/4/8,00981A,3661,世芯-KY,0.59
2026/4/8,00981A,3665,貿聯-KY,5.42
2026/4/8,00981A,3711,日月光投控,2.08
2026/4/8,00981A,4979,華星光,0.39
2026/4/8,00981A,5274,信驊,3.53
2026/4/8,00981A,5347,世界,0.67
2026/4/8,00981A,6139,亞翔,0.76
2026/4/8,00981A,6147,頎邦,0.49
2026/4/8,00981A,6187,萬潤,0.34
2026/4/8,00981A,6191,精成科,0.28
2026/4/8,00981A,6223,旺矽,5.37
2026/4/8,00981A,6274,台燿,1.71
2026/4/8,00981A,6488,環球晶,0.51
2026/4/8,00981A,6510,精測,1.83
2026/4/8,00981A,6515,穎崴,1.84
2026/4/8,00981A,6669,緯穎,0.24
2026/4/8,00981A,6805,富世達,1.88
2026/4/8,00981A,8046,南電,4.24
2026/4/8,00981A,8210,勤誠,0.03
2026/4/8,00981A,8358,金居,0.65
2026/4/8,00981A,8996,高力,0.42
2026/4/7,00981A,1303,南亞,1.49
2026/4/7,00981A,1319,東陽,0.11
2026/4/7,00981A,1326,台化,0.39
2026/4/7,00981A,1815,富喬,0
2026/4/7,00981A,2002,中鋼,0.09
2026/4/7,00981A,2308,台達電,6.24
2026/4/7,00981A,2313,華通,0
2026/4/7,00981A,2327,國巨*,2.67
2026/4/7,00981A,2330,台積電,9.49
2026/4/7,00981A,2345,智邦,5.54
2026/4/7,00981A,2357,華碩,0
2026/4/7,00981A,2368,金像電,5.76
2026/4/7,00981A,2383,台光電,7.62
2026/4/7,00981A,2404,漢唐,0.48
2026/4/7,00981A,2439,美律,0
2026/4/7,00981A,2449,京元電子,1.89
2026/4/7,00981A,2454,聯發科,0.7
2026/4/7,00981A,2481,強茂,0.16
2026/4/7,00981A,3008,大立光,0.02
2026/4/7,00981A,3017,奇鋐,5.78
2026/4/7,00981A,3037,欣興,4.48
2026/4/7,00981A,3045,台灣大,0
2026/4/7,00981A,3189,景碩,0.9
2026/4/7,00981A,3211,順達,1.37
2026/4/7,00981A,3217,優群,0.07
2026/4/7,00981A,3264,欣銓,0.42
2026/4/7,00981A,3324,雙鴻,0.14
2026/4/7,00981A,3376,新日興,0.28
2026/4/7,00981A,3443,創意,0.59
2026/4/7,00981A,3583,辛耘,0.09
2026/4/7,00981A,3653,健策,5.64
2026/4/7,00981A,3661,世芯-KY,0.59
2026/4/7,00981A,3665,貿聯-KY,5.71
2026/4/7,00981A,3711,日月光投控,2.04
2026/4/7,00981A,4979,華星光,0.39
2026/4/7,00981A,5274,信驊,3.43
2026/4/7,00981A,5347,世界,0.67
2026/4/7,00981A,6139,亞翔,0.76
2026/4/7,00981A,6147,頎邦,0.47
2026/4/7,00981A,6187,萬潤,0.34
2026/4/7,00981A,6191,精成科,0.29
2026/4/7,00981A,6223,旺矽,5.21
2026/4/7,00981A,6274,台燿,1.58
2026/4/7,00981A,6488,環球晶,0.52
2026/4/7,00981A,6510,精測,1.89
2026/4/7,00981A,6515,穎崴,1.79
2026/4/7,00981A,6669,緯穎,0.24
2026/4/7,00981A,6805,富世達,1.97
2026/4/7,00981A,8046,南電,4.43
2026/4/7,00981A,8210,勤誠,0.18
2026/4/7,00981A,8358,金居,0.45
2026/4/7,00981A,8996,高力,0.44
2026/4/2,00981A,1303,南亞,1.47
2026/4/2,00981A,1319,東陽,0.12
2026/4/2,00981A,1326,台化,0.39
2026/4/2,00981A,1815,富喬,0
2026/4/2,00981A,2002,中鋼,0.09
2026/4/2,00981A,2308,台達電,6.05
2026/4/2,00981A,2313,華通,0
2026/4/2,00981A,2327,國巨*,2.63
2026/4/2,00981A,2330,台積電,9.49
2026/4/2,00981A,2345,智邦,5.6
2026/4/2,00981A,2357,華碩,0
2026/4/2,00981A,2368,金像電,5.78
2026/4/2,00981A,2383,台光電,7.55
2026/4/2,00981A,2404,漢唐,0.48
2026/4/2,00981A,2439,美律,0
2026/4/2,00981A,2449,京元電子,1.88
2026/4/2,00981A,2454,聯發科,0.72
2026/4/2,00981A,2481,強茂,0.15
2026/4/2,00981A,3008,大立光,0.02
2026/4/2,00981A,3017,奇鋐,6.05
2026/4/2,00981A,3037,欣興,3.71
2026/4/2,00981A,3045,台灣大,0
2026/4/2,00981A,3189,景碩,0.86
2026/4/2,00981A,3211,順達,1.31
2026/4/2,00981A,3217,優群,0.07
2026/4/2,00981A,3264,欣銓,0.45
2026/4/2,00981A,3324,雙鴻,0.14
2026/4/2,00981A,3376,新日興,0.26
2026/4/2,00981A,3443,創意,0.6
2026/4/2,00981A,3583,辛耘,0
2026/4/2,00981A,3653,健策,5.72
2026/4/2,00981A,3661,世芯-KY,0.72
2026/4/2,00981A,3665,貿聯-KY,5.65
2026/4/2,00981A,3711,日月光投控,2.15
2026/4/2,00981A,4979,華星光,0.38
2026/4/2,00981A,5274,信驊,3.59
2026/4/2,00981A,5347,世界,0.62
2026/4/2,00981A,6139,亞翔,0.78
2026/4/2,00981A,6187,萬潤,0.34
2026/4/2,00981A,6191,精成科,0.29
2026/4/2,00981A,6223,旺矽,5.14
2026/4/2,00981A,6274,台燿,1.06
2026/4/2,00981A,6488,環球晶,0.53
2026/4/2,00981A,6510,精測,1.85
2026/4/2,00981A,6515,穎崴,1.71
2026/4/2,00981A,6669,緯穎,0.25
2026/4/2,00981A,6805,富世達,2.06
2026/4/2,00981A,8046,南電,3.78
2026/4/2,00981A,8210,勤誠,0.39
2026/4/2,00981A,8358,金居,0.43
2026/4/2,00981A,8996,高力,0.43
2026/4/1,00981A,1303,南亞,1.46
2026/4/1,00981A,1319,東陽,0.12
2026/4/1,00981A,1326,台化,0.38
2026/4/1,00981A,1815,富喬,0
2026/4/1,00981A,2002,中鋼,0.09
2026/4/1,00981A,2308,台達電,6.08
2026/4/1,00981A,2313,華通,0
2026/4/1,00981A,2327,國巨*,2.62
2026/4/1,00981A,2330,台積電,9.48
2026/4/1,00981A,2345,智邦,5.7
2026/4/1,00981A,2357,華碩,0
2026/4/1,00981A,2368,金像電,5.88
2026/4/1,00981A,2383,台光電,7.56
2026/4/1,00981A,2404,漢唐,0.47
2026/4/1,00981A,2439,美律,0
2026/4/1,00981A,2449,京元電子,1.98
2026/4/1,00981A,2454,聯發科,0.7
2026/4/1,00981A,3008,大立光,0.02
2026/4/1,00981A,3017,奇鋐,6.01
2026/4/1,00981A,3037,欣興,3.41
2026/4/1,00981A,3045,台灣大,0
2026/4/1,00981A,3189,景碩,0.83
2026/4/1,00981A,3211,順達,1.36
2026/4/1,00981A,3217,優群,0.07
2026/4/1,00981A,3264,欣銓,0.45
2026/4/1,00981A,3324,雙鴻,0.14
2026/4/1,00981A,3376,新日興,0.26
2026/4/1,00981A,3443,創意,0.59
2026/4/1,00981A,3583,辛耘,0
2026/4/1,00981A,3653,健策,5.93
2026/4/1,00981A,3661,世芯-KY,0.71
2026/4/1,00981A,3665,貿聯-KY,5.49
2026/4/1,00981A,3711,日月光投控,2.09
2026/4/1,00981A,4979,華星光,0.37
2026/4/1,00981A,5274,信驊,3.39
2026/4/1,00981A,5347,世界,0.65
2026/4/1,00981A,6139,亞翔,0.77
2026/4/1,00981A,6187,萬潤,0.33
2026/4/1,00981A,6191,精成科,0.29
2026/4/1,00981A,6223,旺矽,5.26
2026/4/1,00981A,6274,台燿,1.04
2026/4/1,00981A,6488,環球晶,0.58
2026/4/1,00981A,6510,精測,1.91
2026/4/1,00981A,6515,穎崴,1.84
2026/4/1,00981A,6669,緯穎,0.24
2026/4/1,00981A,6805,富世達,1.87
2026/4/1,00981A,8046,南電,3.41
2026/4/1,00981A,8210,勤誠,1.05
2026/4/1,00981A,8358,金居,0.45
2026/4/1,00981A,8996,高力,0.44
2026/3/31,00981A,1303,南亞,1.46
2026/3/31,00981A,1319,東陽,0.12
2026/3/31,00981A,1326,台化,0.41
2026/3/31,00981A,1815,富喬,0
2026/3/31,00981A,2002,中鋼,0.09
2026/3/31,00981A,2308,台達電,6.05
2026/3/31,00981A,2313,華通,0
2026/3/31,00981A,2327,國巨*,2.7
2026/3/31,00981A,2330,台積電,9.57
2026/3/31,00981A,2345,智邦,5.29
2026/3/31,00981A,2357,華碩,0
2026/3/31,00981A,2368,金像電,5.24
2026/3/31,00981A,2383,台光電,7.02
2026/3/31,00981A,2404,漢唐,0.49
2026/3/31,00981A,2439,美律,0
2026/3/31,00981A,2449,京元電子,1.96
2026/3/31,00981A,2454,聯發科,0.76
2026/3/31,00981A,3008,大立光,0.02
2026/3/31,00981A,3017,奇鋐,6.03
2026/3/31,00981A,3037,欣興,3.3
2026/3/31,00981A,3045,台灣大,0
2026/3/31,00981A,3189,景碩,0.83
2026/3/31,00981A,3211,順達,1.41
2026/3/31,00981A,3217,優群,0.07
2026/3/31,00981A,3264,欣銓,0.31
2026/3/31,00981A,3324,雙鴻,0.14
2026/3/31,00981A,3376,新日興,0.27
2026/3/31,00981A,3443,創意,0.58
2026/3/31,00981A,3583,辛耘,0
2026/3/31,00981A,3653,健策,5.77
2026/3/31,00981A,3661,世芯-KY,0.68
2026/3/31,00981A,3665,貿聯-KY,5.14
2026/3/31,00981A,3711,日月光投控,2.03
2026/3/31,00981A,4979,華星光,0.35
2026/3/31,00981A,5274,信驊,3.41
2026/3/31,00981A,5347,世界,0.68
2026/3/31,00981A,6139,亞翔,0.82
2026/3/31,00981A,6187,萬潤,0.31
2026/3/31,00981A,6191,精成科,0.3
2026/3/31,00981A,6223,旺矽,5.09
2026/3/31,00981A,6274,台燿,0.56
2026/3/31,00981A,6488,環球晶,0.73
2026/3/31,00981A,6510,精測,1.86
2026/3/31,00981A,6515,穎崴,1.92
2026/3/31,00981A,6669,緯穎,0.25
2026/3/31,00981A,6805,富世達,1.48
2026/3/31,00981A,8046,南電,3.24
2026/3/31,00981A,8210,勤誠,1.08
2026/3/31,00981A,8358,金居,0.46
2026/3/31,00981A,8996,高力,0.44
2026/3/30,00981A,1303,南亞,1.6
2026/3/30,00981A,1319,東陽,0.12
2026/3/30,00981A,1326,台化,0.44
2026/3/30,00981A,1815,富喬,0
2026/3/30,00981A,2002,中鋼,0.09
2026/3/30,00981A,2308,台達電,6.5
2026/3/30,00981A,2313,華通,0
2026/3/30,00981A,2327,國巨*,2.81
2026/3/30,00981A,2330,台積電,8.95
2026/3/30,00981A,2345,智邦,5.62
2026/3/30,00981A,2357,華碩,0
2026/3/30,00981A,2368,金像電,5.33
2026/3/30,00981A,2383,台光電,7.35
2026/3/30,00981A,2404,漢唐,0.48
2026/3/30,00981A,2408,南亞科,0.29
2026/3/30,00981A,2439,美律,0
2026/3/30,00981A,2449,京元電子,2
2026/3/30,00981A,2454,聯發科,0.74
2026/3/30,00981A,3008,大立光,0.02
2026/3/30,00981A,3017,奇鋐,6.36
2026/3/30,00981A,3037,欣興,3.66
2026/3/30,00981A,3045,台灣大,0
2026/3/30,00981A,3189,景碩,0.92
2026/3/30,00981A,3211,順達,1.42
2026/3/30,00981A,3217,優群,0.05
2026/3/30,00981A,3264,欣銓,0.31
2026/3/30,00981A,3324,雙鴻,0.15
2026/3/30,00981A,3376,新日興,0.29
2026/3/30,00981A,3443,創意,0.62
2026/3/30,00981A,3583,辛耘,0
2026/3/30,00981A,3653,健策,5.76
2026/3/30,00981A,3661,世芯-KY,0.75
2026/3/30,00981A,3665,貿聯-KY,5.46
2026/3/30,00981A,3711,日月光投控,2.14
2026/3/30,00981A,4979,華星光,0.39
2026/3/30,00981A,5274,信驊,3.24
2026/3/30,00981A,5347,世界,0.67
2026/3/30,00981A,6139,亞翔,0.83
2026/3/30,00981A,6187,萬潤,0.35
2026/3/30,00981A,6191,精成科,0.31
2026/3/30,00981A,6223,旺矽,5.25
2026/3/30,00981A,6274,台燿,0.56
2026/3/30,00981A,6488,環球晶,0.74
2026/3/30,00981A,6510,精測,2
2026/3/30,00981A,6515,穎崴,2.06
2026/3/30,00981A,6669,緯穎,0.25
2026/3/30,00981A,6805,富世達,1.43
2026/3/30,00981A,8046,南電,3.52
2026/3/30,00981A,8210,勤誠,1.11
2026/3/30,00981A,8358,金居,0.44
2026/3/30,00981A,8996,高力,0.43
2026/3/27,00981A,1303,南亞,1.28
2026/3/27,00981A,1319,東陽,0.13
2026/3/27,00981A,1326,台化,0.39
2026/3/27,00981A,1815,富喬,0
2026/3/27,00981A,2002,中鋼,0.1
2026/3/27,00981A,2308,台達電,6.62
2026/3/27,00981A,2313,華通,0
2026/3/27,00981A,2327,國巨*,2.84
2026/3/27,00981A,2330,台積電,8.96
2026/3/27,00981A,2345,智邦,5.52
2026/3/27,00981A,2357,華碩,0
2026/3/27,00981A,2368,金像電,5.45
2026/3/27,00981A,2383,台光電,7.75
2026/3/27,00981A,2404,漢唐,0.51
2026/3/27,00981A,2408,南亞科,0.29
2026/3/27,00981A,2439,美律,0
2026/3/27,00981A,2449,京元電子,1.99
2026/3/27,00981A,2454,聯發科,0.78
2026/3/27,00981A,3008,大立光,0.02
2026/3/27,00981A,3017,奇鋐,6.6
2026/3/27,00981A,3037,欣興,3.78
2026/3/27,00981A,3045,台灣大,0
2026/3/27,00981A,3189,景碩,0.95
2026/3/27,00981A,3211,順達,1.46
2026/3/27,00981A,3217,優群,0.06
2026/3/27,00981A,3264,欣銓,0.29
2026/3/27,00981A,3324,雙鴻,0.16
2026/3/27,00981A,3376,新日興,0.3
2026/3/27,00981A,3443,創意,0.66
2026/3/27,00981A,3533,嘉澤,0.26
2026/3/27,00981A,3583,辛耘,0
2026/3/27,00981A,3653,健策,5.63
2026/3/27,00981A,3661,世芯-KY,1.04
2026/3/27,00981A,3665,貿聯-KY,5.22
2026/3/27,00981A,3711,日月光投控,2.16
2026/3/27,00981A,4979,華星光,0.42
2026/3/27,00981A,5274,信驊,3.01
2026/3/27,00981A,5347,世界,0.7
2026/3/27,00981A,6139,亞翔,0.88
2026/3/27,00981A,6187,萬潤,0.38
2026/3/27,00981A,6191,精成科,0.33
2026/3/27,00981A,6223,旺矽,5.13
2026/3/27,00981A,6274,台燿,0.53
2026/3/27,00981A,6488,環球晶,0.77
2026/3/27,00981A,6510,精測,1.94
2026/3/27,00981A,6515,穎崴,2.14
2026/3/27,00981A,6669,緯穎,0.25
2026/3/27,00981A,6805,富世達,1.31
2026/3/27,00981A,8046,南電,3.23
2026/3/27,00981A,8210,勤誠,1.34
2026/3/27,00981A,8358,金居,0.45
2026/3/27,00981A,8996,高力,0.29
2026/3/26,00981A,1303,南亞,1.31
2026/3/26,00981A,1319,東陽,0.13
2026/3/26,00981A,1326,台化,0.41
2026/3/26,00981A,1815,富喬,0
2026/3/26,00981A,2002,中鋼,0.1
2026/3/26,00981A,2308,台達電,6.72
2026/3/26,00981A,2313,華通,0
2026/3/26,00981A,2327,國巨*,2.9
2026/3/26,00981A,2330,台積電,9.17
2026/3/26,00981A,2345,智邦,5.66
2026/3/26,00981A,2357,華碩,0
2026/3/26,00981A,2368,金像電,5.48
2026/3/26,00981A,2383,台光電,7.94
2026/3/26,00981A,2404,漢唐,0.53
2026/3/26,00981A,2408,南亞科,0.3
2026/3/26,00981A,2439,美律,0
2026/3/26,00981A,2449,京元電子,2.09
2026/3/26,00981A,2454,聯發科,0.79
2026/3/26,00981A,3008,大立光,0.02
2026/3/26,00981A,3017,奇鋐,6.93
2026/3/26,00981A,3037,欣興,3.8
2026/3/26,00981A,3045,台灣大,0
2026/3/26,00981A,3189,景碩,0.96
2026/3/26,00981A,3211,順達,1.18
2026/3/26,00981A,3217,優群,0.06
2026/3/26,00981A,3264,欣銓,0.27
2026/3/26,00981A,3324,雙鴻,0.16
2026/3/26,00981A,3376,新日興,0.31
2026/3/26,00981A,3443,創意,0.69
2026/3/26,00981A,3533,嘉澤,0.27
2026/3/26,00981A,3583,辛耘,0
2026/3/26,00981A,3653,健策,5.55
2026/3/26,00981A,3661,世芯-KY,1.06
2026/3/26,00981A,3665,貿聯-KY,5.15
2026/3/26,00981A,3711,日月光投控,2.08
2026/3/26,00981A,4979,華星光,0.44
2026/3/26,00981A,5274,信驊,3.05
2026/3/26,00981A,5347,世界,0.68
2026/3/26,00981A,6139,亞翔,0.92
2026/3/26,00981A,6187,萬潤,0.37
2026/3/26,00981A,6191,精成科,0.32
2026/3/26,00981A,6223,旺矽,5.17
2026/3/26,00981A,6274,台燿,0.52
2026/3/26,00981A,6488,環球晶,0.79
2026/3/26,00981A,6510,精測,1.86
2026/3/26,00981A,6515,穎崴,2.23
2026/3/26,00981A,6669,緯穎,0.26
2026/3/26,00981A,6805,富世達,1.33
2026/3/26,00981A,8046,南電,3.32
2026/3/26,00981A,8210,勤誠,1.35
2026/3/26,00981A,8358,金居,0.48
2026/3/26,00981A,8996,高力,0.29
2026/3/25,00981A,1303,南亞,1.34
2026/3/25,00981A,1319,東陽,0.13
2026/3/25,00981A,1326,台化,0.39
2026/3/25,00981A,1815,富喬,0
2026/3/25,00981A,2002,中鋼,0.1
2026/3/25,00981A,2308,台達電,6.92
2026/3/25,00981A,2313,華通,0
2026/3/25,00981A,2327,國巨*,2.89
2026/3/25,00981A,2330,台積電,9.24
2026/3/25,00981A,2345,智邦,5.72
2026/3/25,00981A,2357,華碩,0
2026/3/25,00981A,2368,金像電,5.54
2026/3/25,00981A,2383,台光電,7.71
2026/3/25,00981A,2404,漢唐,0.56
2026/3/25,00981A,2408,南亞科,0.3
2026/3/25,00981A,2439,美律,0
2026/3/25,00981A,2449,京元電子,2.1
2026/3/25,00981A,2454,聯發科,0.81
2026/3/25,00981A,3008,大立光,0.02
2026/3/25,00981A,3017,奇鋐,6.43
2026/3/25,00981A,3037,欣興,3.86
2026/3/25,00981A,3045,台灣大,0
2026/3/25,00981A,3189,景碩,0.96
2026/3/25,00981A,3211,順達,1.14
2026/3/25,00981A,3217,優群,0.06
2026/3/25,00981A,3264,欣銓,0.28
2026/3/25,00981A,3324,雙鴻,0.17
2026/3/25,00981A,3376,新日興,0.32
2026/3/25,00981A,3443,創意,0.67
2026/3/25,00981A,3533,嘉澤,0.25
2026/3/25,00981A,3583,辛耘,0
2026/3/25,00981A,3653,健策,5.59
2026/3/25,00981A,3661,世芯-KY,1.72
2026/3/25,00981A,3665,貿聯-KY,5.15
2026/3/25,00981A,3711,日月光投控,2.05
2026/3/25,00981A,4979,華星光,0.45
2026/3/25,00981A,5274,信驊,3.05
2026/3/25,00981A,5347,世界,0.73
2026/3/25,00981A,5536,聖暉*,0
2026/3/25,00981A,6139,亞翔,1.16
2026/3/25,00981A,6187,萬潤,0.38
2026/3/25,00981A,6191,精成科,0.33
2026/3/25,00981A,6223,旺矽,5.34
2026/3/25,00981A,6274,台燿,0.5
2026/3/25,00981A,6488,環球晶,0.79
2026/3/25,00981A,6510,精測,1.94
2026/3/25,00981A,6515,穎崴,2.33
2026/3/25,00981A,6669,緯穎,0.29
2026/3/25,00981A,6805,富世達,1.34
2026/3/25,00981A,8046,南電,2.89
2026/3/25,00981A,8210,勤誠,1.51
2026/3/25,00981A,8358,金居,0.44
2026/3/25,00981A,8996,高力,0.28
2026/3/24,00981A,1303,南亞,1.2
2026/3/24,00981A,1319,東陽,0.13
2026/3/24,00981A,1326,台化,0.41
2026/3/24,00981A,1815,富喬,0
2026/3/24,00981A,2002,中鋼,0.1
2026/3/24,00981A,2308,台達電,6.62
2026/3/24,00981A,2313,華通,0
2026/3/24,00981A,2327,國巨*,2.92
2026/3/24,00981A,2330,台積電,9.51
2026/3/24,00981A,2345,智邦,5.33
2026/3/24,00981A,2357,華碩,0
2026/3/24,00981A,2368,金像電,5.59
2026/3/24,00981A,2383,台光電,7.4
2026/3/24,00981A,2404,漢唐,0.58
